ID,country2,colldate,year_date
ERR751986,THA,2005,2005
ERR751987,THA,2005,2005
ERR751990,THA,2006,2006
ERR751991,THA,2006,2006
ERR751993,THA,2007,2007
ERR751994,THA,2008,2008
ERR751995,THA,2008,2008
ERR751996,THA,2008,2008
ERR751997,THA,2008,2008
ERR751998,THA,2009,2009
ERR751999,THA,2003,2003
ERR752000,THA,2006,2006
ERR752001,THA,2006,2006
ERR752003,THA,2007,2007
ERR752004,THA,2008,2008
ERR752005,THA,2008,2008
ERR752006,THA,2009,2009
ERR752007,THA,2009,2009
ERR752008,THA,2009,2009
ERR752009,THA,2010,2010
ERR752011,THA,2010,2010
ERR752012,THA,2008,2008
ERR752013,THA,2008,2008
ERR752014,THA,2008,2008
ERR752015,THA,2007,2007
ERR752016,THA,2007,2007
ERR752018,THA,2008,2008
ERR752019,THA,2006,2006
ERR752020,THA,2005,2005
ERR752021,THA,2007,2007
ERR752022,THA,2007,2007
ERR752024,THA,2010,2010
ERR752025,THA,2007,2007
ERR752027,THA,2008,2008
ERR752028,THA,2007,2007
ERR752031,THA,2007,2007
ERR752033,THA,2008,2008
ERR752034,THA,2008,2008
ERR752035,THA,2007,2007
ERR752037,THA,2007,2007
ERR752042,THA,2007,2007
ERR752044,THA,2008,2008
ERR752047,THA,2007,2007
ERR752048,THA,2007,2007
ERR752049,THA,2006,2006
ERR752051,THA,2007,2007
ERR752054,THA,2010,2010
ERR752055,THA,2007,2007
ERR752058,THA,2006,2006
ERR752059,THA,2006,2006
ERR752060,THA,2007,2007
ERR752061,THA,2007,2007
ERR752062,THA,2008,2008
ERR752063,THA,2008,2008
ERR752064,THA,2004,2004
ERR752066,THA,2008,2008
ERR752067,THA,2008,2008
ERR752068,THA,2006,2006
ERR752069,THA,2007,2007
ERR752070,THA,2007,2007
ERR752071,THA,2008,2008
ERR752072,THA,2008,2008
ERR752074,THA,2007,2007
ERR752075,THA,2008,2008
ERR752076,THA,2008,2008
ERR752078,THA,2006,2006
ERR752079,THA,2010,2010
ERR752080,THA,2010,2010
ERR752081,THA,2008,2008
ERR752082,THA,2010,2010
ERR752083,THA,2008,2008
ERR752084,THA,2007,2007
ERR752085,THA,2004,2004
ERR752086,THA,2004,2004
ERR752087,THA,2009,2009
ERR752088,THA,2008,2008
ERR752089,THA,2003,2003
ERR752090,THA,2008,2008
ERR752091,THA,2003,2003
ERR752093,THA,2005,2005
ERR752094,THA,2005,2005
ERR752096,THA,2008,2008
ERR752098,THA,2003,2003
ERR752099,THA,2004,2004
ERR752100,THA,2003,2003
ERR752101,THA,2008,2008
ERR752102,THA,2006,2006
ERR752103,THA,2003,2003
ERR752107,THA,2003,2003
ERR752108,THA,2006,2006
ERR752109,THA,2005,2005
ERR752110,THA,2006,2006
ERR752112,THA,2006,2006
ERR752113,THA,2004,2004
ERR752114,THA,2003,2003
ERR752115,THA,2005,2005
ERR752118,THA,2002,2002
ERR752119,THA,2004,2004
ERR752120,THA,2002,2002
ERR752121,THA,2008,2008
ERR752122,THA,2010,2010
ERR752123,THA,2010,2010
ERR752124,THA,2008,2008
ERR752125,THA,2008,2008
ERR752126,THA,2009,2009
ERR752127,THA,2010,2010
ERR752129,THA,2010,2010
ERR752130,THA,2009,2009
ERR752134,THA,2009,2009
ERR752136,THA,2009,2009
ERR752137,THA,2009,2009
ERR752138,THA,2009,2009
ERR752139,THA,2009,2009
ERR752140,THA,2009,2009
ERR752144,THA,2009,2009
ERR752145,THA,2009,2009
ERR752146,THA,2009,2009
ERR752147,THA,2009,2009
ERR752150,THA,2009,2009
ERR752153,THA,2009,2009
ERR752154,THA,2009,2009
ERR752155,THA,2009,2009
ERR752157,THA,2009,2009
ERR752158,THA,2010,2010
ERR752159,THA,2010,2010
ERR752161,THA,2010,2010
ERR752162,THA,2011,2011
ERR752163,THA,2010,2010
ERR752164,THA,2006,2006
ERR752166,THA,2005,2005
ERR752168,THA,2010,2010
ERR752170,THA,2010,2010
ERR752171,THA,2009,2009
ERR752172,THA,2009,2009
ERR752174,THA,2009,2009
ERR752175,THA,2009,2009
ERR752176,THA,2009,2009
ERR752177,THA,2009,2009
ERR752180,THA,2009,2009
ERR752183,THA,2009,2009
ERR752185,THA,2009,2009
ERR752186,THA,2009,2009
ERR752187,THA,2009,2009
ERR752188,THA,2009,2009
ERR752189,THA,2009,2009
ERR752190,THA,2009,2009
ERR752192,THA,2009,2009
ERR752195,THA,2009,2009
ERR752196,THA,2009,2009
ERR752198,THA,2010,2010
ERR752199,THA,2009,2009
ERR752200,THA,2009,2009
ERR752201,THA,2010,2010
ERR752202,THA,2007,2007
ERR752203,THA,2010,2010
ERR752204,THA,2010,2010
ERR752205,THA,2009,2009
ERR752207,THA,2009,2009
ERR752210,THA,2009,2009
ERR752212,THA,2009,2009
ERR752213,THA,2007,2007
ERR752214,THA,2007,2007
ERR752215,THA,2007,2007
ERR752217,THA,2005,2005
ERR752218,THA,2010,2010
ERR752219,THA,2009,2009
ERR752220,THA,2009,2009
ERR752225,THA,2006,2006
ERR752226,THA,2006,2006
ERR752227,THA,2006,2006
ERR752229,THA,2009,2009
ERR752230,THA,2007,2007
ERR752233,THA,2006,2006
ERR752235,THA,2004,2004
ERR752237,THA,2008,2008
ERR752238,THA,2004,2004
ERR752240,THA,2005,2005
ERR752241,THA,2004,2004
ERR752243,THA,2004,2004
ERR752244,THA,2004,2004
ERR752246,THA,2004,2004
ERR752247,THA,2005,2005
ERR752248,THA,2008,2008
ERR752249,THA,2003,2003
ERR752250,THA,2007,2007
ERR752252,THA,2004,2004
ERR752255,THA,2004,2004
ERR752256,THA,2008,2008
ERR752257,THA,2006,2006
ERR752258,THA,2006,2006
ERR752262,THA,2006,2006
ERR752263,THA,2006,2006
ERR752264,THA,2006,2006
ERR752267,THA,2006,2006
ERR752268,THA,2006,2006
ERR752270,THA,2006,2006
ERR752272,THA,2006,2006
ERR752273,THA,2006,2006
ERR752274,THA,2006,2006
ERR752275,THA,2006,2006
ERR752284,THA,2009,2009
ERR752285,THA,2009,2009
ERR752286,THA,2009,2009
ERR752288,THA,2008,2008
ERR752289,THA,2011,2011
ERR752290,THA,2005,2005
ERR752291,THA,2003,2003
ERR767957,THA,2004,2004
ERR767958,THA,2009,2009
ERR767960,THA,2009,2009
ERR767961,THA,2009,2009
ERR767962,THA,2009,2009
ERR767963,THA,2005,2005
ERR767966,THA,2005,2005
ERR767967,THA,2004,2004
ERR767970,THA,2009,2009
ERR767973,THA,2009,2009
ERR767975,THA,2009,2009
ERR767976,THA,2006,2006
ERR767977,THA,2004,2004
ERR767979,THA,2010,2010
ERR767980,THA,2009,2009
ERR767981,THA,2009,2009
ERR767982,THA,2009,2009
ERR767984,THA,2007,2007
ERR767985,THA,2003,2003
ERR767986,THA,2007,2007
ERR767987,THA,2008,2008
ERR767988,THA,2008,2008
ERR767989,THA,2008,2008
ERR767990,THA,2010,2010
ERR767991,THA,2009,2009
ERR767992,THA,2007,2007
ERR767993,THA,2007,2007
ERR767995,THA,2006,2006
ERR767997,THA,2008,2008
ERR767998,THA,2006,2006
ERR767999,THA,2008,2008
ERR768000,THA,2008,2008
ERR768001,THA,2008,2008
ERR768003,THA,2010,2010
ERR768004,THA,2008,2008
ERR768005,THA,2008,2008
ERR768006,THA,2007,2007
ERR768007,THA,2004,2004
ERR768008,THA,2009,2009
ERR768009,THA,2009,2009
ERR768010,THA,2008,2008
ERR768011,THA,2004,2004
ERR768013,THA,2005,2005
ERR768015,THA,2007,2007
ERR768016,THA,2009,2009
ERR768020,THA,2008,2008
ERR768024,THA,2005,2005
ERR768025,THA,2005,2005
ERR768027,THA,2005,2005
ERR768028,THA,2005,2005
ERR768029,THA,2005,2005
ERR768030,THA,2005,2005
ERR768032,THA,2003,2003
ERR768033,THA,2005,2005
ERR768034,THA,2005,2005
ERR768036,THA,2003,2003
ERR768038,THA,2006,2006
ERR768039,THA,2006,2006
ERR768040,THA,2006,2006
ERR768041,THA,2003,2003
ERR768042,THA,2003,2003
ERR768043,THA,2003,2003
ERR768044,THA,2006,2006
ERR768045,THA,2004,2004
ERR768047,THA,2005,2005
ERR768049,THA,2006,2006
ERR775754,THA,2003,2003
ERR775755,THA,2004,2004
ERR775756,THA,2004,2004
ERR775757,THA,2004,2004
ERR775758,THA,2005,2005
ERR775759,THA,2005,2005
ERR775760,THA,2006,2006
ERR775761,THA,2006,2006
ERR775763,THA,2007,2007
ERR775764,THA,2007,2007
ERR775765,THA,2007,2007
ERR775766,THA,2007,2007
ERR775768,THA,2007,2007
ERR775769,THA,2007,2007
ERR775770,THA,2007,2007
ERR775773,THA,2008,2008
ERR775776,THA,2008,2008
ERR775777,THA,2008,2008
ERR775778,THA,2007,2007
ERR775779,THA,2007,2007
ERR775780,THA,2008,2008
ERR775781,THA,2008,2008
ERR775782,THA,2009,2009
ERR775783,THA,2007,2007
ERR775784,THA,2008,2008
ERR775785,THA,2008,2008
ERR775786,THA,2008,2008
ERR775787,THA,2008,2008
ERR775788,THA,2008,2008
ERR775789,THA,2006,2006
ERR775790,THA,2005,2005
ERR775791,THA,2004,2004
ERR775792,THA,2004,2004
ERR775793,THA,2003,2003
ERR775794,THA,2007,2007
ERR775795,THA,2007,2007
ERR775796,THA,2003,2003
ERR775797,THA,2006,2006
ERR775798,THA,2006,2006
ERR775800,THA,2008,2008
ERR846991,THA,2009,2009
ERR846994,THA,2006,2006
ERR846995,THA,2009,2009
ERR846996,THA,2009,2009
SRR10828179,THA,2008,2008
SRR10828180,THA,2008,2008
SRR10828186,THA,2013,2013
SRR10828189,THA,2012,2012
SRR10828190,THA,2012,2012
SRR10828192,THA,2011,2011
SRR10828193,THA,2011,2011
SRR10828194,THA,2011,2011
SRR10828195,THA,2007,2007
SRR10828197,THA,2011,2011
SRR10828198,THA,2010,2010
SRR10828199,THA,2009,2009
SRR10828201,THA,2008,2008
SRR10828204,THA,2008,2008
SRR10828206,THA,2004,2004
SRR10828207,THA,2003,2003
SRR10828615,THA,2014,2014
SRR10828616,THA,2014,2014
SRR10828619,THA,2014,2014
SRR10828623,THA,2016,2016
SRR10828624,THA,2016,2016
SRR10828625,THA,2014,2014
SRR10828638,THA,2015,2015
SRR10828644,THA,2014,2014
SRR11662298,THA,2017,2017
SRR11662299,THA,2017,2017
SRR11662300,THA,2017,2017
SRR11662301,THA,2017,2017
SRR11662302,THA,2017,2017
SRR11662303,THA,2014,2014
SRR11662304,THA,2017,2017
SRR11662308,THA,2017,2017
SRR11662311,THA,2017,2017
SRR11662314,THA,2014,2014
SRR11662317,THA,2017,2017
SRR11662319,THA,2017,2017
SRR11662321,THA,2016,2016
SRR11662322,THA,2016,2016
SRR11662324,THA,2014,2014
SRR11662325,THA,2016,2016
SRR11662326,THA,2017,2017
SRR11662327,THA,2014,2014
SRR11662328,THA,2015,2015
SRR11662329,THA,2016,2016
SRR11662332,THA,2016,2016
SRR11662333,THA,2015,2015
SRR11662334,THA,2015,2015
SRR11662342,THA,2015,2015
SRR11662343,THA,2015,2015
SRR11662345,THA,2015,2015
SRR11662346,THA,2015,2015
SRR11662348,THA,2014,2014
SRR11662350,THA,2015,2015
SRR11662351,THA,2015,2015
SRR11662352,THA,2015,2015
SRR11662353,THA,2015,2015
SRR11662354,THA,2014,2014
SRR11662355,THA,2016,2016
SRR11662359,THA,2014,2014
SRR11662360,THA,2014,2014
SRR11662362,THA,2014,2014
SRR11662364,THA,2016,2016
SRR11662366,THA,2014,2014
SRR11662367,THA,2014,2014
SRR11662378,THA,2017,2017
SRR11662379,THA,2017,2017
SRR11662382,THA,2017,2017
SRR11662383,THA,2017,2017
SRR11662386,THA,2017,2017
SRR11662387,THA,2017,2017
SRR11662388,THA,2017,2017
SRR11662389,THA,2017,2017
SRR11662391,THA,2017,2017
SRR11662393,THA,2017,2017
SRR11662395,THA,2017,2017
SRR11662396,THA,2017,2017
SRR11662398,THA,2017,2017
SRR11662399,THA,2017,2017
SRR11662400,THA,2017,2017
SRR11662401,THA,2016,2016
SRR11662405,THA,2016,2016
SRR11662406,THA,2016,2016
SRR11662408,THA,2014,2014
SRR11662409,THA,2016,2016
SRR11662410,THA,2016,2016
SRR11662411,THA,2015,2015
SRR11662412,THA,2016,2016
SRR11662414,THA,2016,2016
SRR11662415,THA,2015,2015
SRR11662416,THA,2015,2015
SRR11662418,THA,2014,2014
SRR11662420,THA,2015,2015
SRR11662421,THA,2015,2015
SRR11662423,THA,2015,2015
SRR11662424,THA,2016,2016
SRR11662425,THA,2015,2015
SRR11662427,THA,2015,2015
SRR11662428,THA,2015,2015
SRR11662431,THA,2015,2015
SRR11662432,THA,2015,2015
SRR11662433,THA,2015,2015
SRR11662434,THA,2015,2015
SRR11662435,THA,2015,2015
SRR11662437,THA,2015,2015
SRR11662439,THA,2015,2015
SRR11662441,THA,2014,2014
SRR11662443,THA,2014,2014
SRR11662444,THA,2014,2014
SRR11662445,THA,2014,2014
SRR11662446,THA,2014,2014
SRR11662447,THA,2014,2014
SRR11662448,THA,2014,2014
SRR11662452,THA,2014,2014
SRR11662453,THA,2014,2014
SRR11662456,THA,2014,2014
SRR11662459,THA,2014,2014
SRR11662460,THA,2014,2014
SRR11662462,THA,2014,2014
SRR11662464,THA,2014,2014
SRR11662465,THA,2014,2014
SRR11662467,THA,2017,2017
SRR11662468,THA,2014,2014
SRR11662472,THA,2017,2017
SRR11662473,THA,2017,2017
SRR11662474,THA,2017,2017
SRR11662481,THA,2016,2016
SRR11662484,THA,2015,2015
SRR11662486,THA,2016,2016
SRR11662487,THA,2014,2014
SRR11662488,THA,2016,2016
SRR11662489,THA,2016,2016
SRR11662491,THA,2015,2015
SRR11662492,THA,2016,2016
SRR11662495,THA,2016,2016
SRR11662496,THA,2016,2016
SRR11662498,THA,2014,2014
SRR11662499,THA,2016,2016
SRR11662503,THA,2014,2014
SRR11662504,THA,2017,2017
SRR11662505,THA,2017,2017
SRR11662507,THA,2017,2017
SRR11662509,THA,2017,2017
SRR11662510,THA,2017,2017
SRR11662512,THA,2017,2017
SRR11662514,THA,2014,2014
SRR11662517,THA,2017,2017
SRR11662518,THA,2017,2017
SRR11662521,THA,2017,2017
SRR11662523,THA,2017,2017
SRR11662524,THA,2017,2017
SRR11662526,THA,2014,2014
SRR11662527,THA,2015,2015
SRR11662528,THA,2015,2015
SRR11662529,THA,2015,2015
SRR11662530,THA,2015,2015
SRR11662531,THA,2015,2015
SRR11662532,THA,2015,2015
SRR11662533,THA,2016,2016
SRR11662536,THA,2015,2015
SRR11662537,THA,2014,2014
SRR11662538,THA,2015,2015
SRR11662539,THA,2015,2015
SRR11662540,THA,2015,2015
SRR11662541,THA,2015,2015
SRR11662542,THA,2015,2015
SRR11662543,THA,2017,2017
SRR11662547,THA,2015,2015
SRR11662548,THA,2014,2014
SRR11662550,THA,2014,2014
SRR11662551,THA,2014,2014
SRR11662556,THA,2014,2014
SRR11662557,THA,2014,2014
SRR11662560,THA,2014,2014
SRR11662561,THA,2014,2014
SRR11662563,THA,2014,2014
SRR11662564,THA,2014,2014
SRR11662565,THA,2017,2017
SRR11662566,THA,2014,2014
SRR11662567,THA,2017,2017
SRR11662568,THA,2017,2017
SRR11662569,THA,2017,2017
SRR11662570,THA,2017,2017
SRR11662571,THA,2017,2017
SRR11662572,THA,2017,2017
SRR11662574,THA,2017,2017
SRR11662575,THA,2017,2017
SRR11662577,THA,2014,2014
SRR11662579,THA,2017,2017
SRR11662581,THA,2017,2017
SRR11662582,THA,2017,2017
SRR11662584,THA,2017,2017
SRR11662587,THA,2017,2017
SRR11662588,THA,2014,2014
SRR11662589,THA,2016,2016
SRR11662590,THA,2016,2016
SRR11662591,THA,2014,2014
SRR11662593,THA,2016,2016
SRR11662594,THA,2016,2016
SRR11662596,THA,2016,2016
SRR11662597,THA,2014,2014
SRR11662600,THA,2016,2016
SRR11662601,THA,2014,2014
SRR11662603,THA,2016,2016
SRR11662604,THA,2016,2016
SRR11662605,THA,2016,2016
SRR11662606,THA,2016,2016
SRR11662607,THA,2016,2016
SRR11662609,THA,2014,2014
SRR11662610,THA,2016,2016
SRR11662611,THA,2016,2016
SRR11662612,THA,2016,2016
SRR11662613,THA,2016,2016
SRR11662614,THA,2015,2015
SRR11662615,THA,2016,2016
SRR11662617,THA,2015,2015
SRR11662619,THA,2015,2015
SRR11662620,THA,2015,2015
SRR11662621,THA,2015,2015
SRR11662622,THA,2015,2015
SRR11662623,THA,2014,2014
SRR11662624,THA,2014,2014
SRR11662625,THA,2015,2015
SRR11662626,THA,2015,2015
SRR11662627,THA,2015,2015
SRR11662628,THA,2015,2015
SRR11662630,THA,2015,2015
SRR11662631,THA,2017,2017
SRR11662633,THA,2015,2015
SRR11662637,THA,2015,2015
SRR11662643,THA,2014,2014
SRR11662644,THA,2014,2014
SRR11662650,THA,2014,2014
SRR11662655,THA,2014,2014
SRR11662656,THA,2014,2014
SRR11662657,THA,2014,2014
SRR11662658,THA,2014,2014
SRR11662659,THA,2014,2014
SRR11662661,THA,2014,2014
SRR11662663,THA,2016,2016
SRR11662664,THA,2015,2015
SRR11662666,THA,2015,2015
SRR11662667,THA,2015,2015
SRR11662668,THA,2015,2015
SRR11662669,THA,2015,2015
SRR11662671,THA,2015,2015
SRR11662672,THA,2015,2015
SRR11662673,THA,2015,2015
SRR11662676,THA,2015,2015
SRR11662677,THA,2015,2015
SRR11662679,THA,2015,2015
SRR11662681,THA,2014,2014
SRR11662683,THA,2015,2015
SRR11662684,THA,2015,2015
SRR11662687,THA,2014,2014
SRR11662689,THA,2014,2014
SRR11662692,THA,2016,2016
SRR11662703,THA,2017,2017
SRR11662704,THA,2017,2017
SRR11662708,THA,2017,2017
SRR11662709,THA,2017,2017
SRR11662710,THA,2017,2017
SRR11662712,THA,2017,2017
SRR11662719,THA,2014,2014
SRR11662720,THA,2017,2017
SRR11662127,THA,2016,2016
SRR11662128,THA,2016,2016
SRR11662130,THA,2014,2014
SRR11662131,THA,2014,2014
SRR11662132,THA,2016,2016
SRR11662133,THA,2016,2016
SRR11662134,THA,2016,2016
SRR11662135,THA,2016,2016
SRR11662136,THA,2015,2015
SRR11662137,THA,2016,2016
SRR11662139,THA,2016,2016
SRR11662142,THA,2014,2014
SRR11662143,THA,2016,2016
SRR11662145,THA,2016,2016
SRR11662148,THA,2016,2016
SRR11662150,THA,2016,2016
SRR11662151,THA,2016,2016
SRR11662152,THA,2016,2016
SRR11662154,THA,2016,2016
SRR11662156,THA,2016,2016
SRR11662159,THA,2015,2015
SRR11662163,THA,2016,2016
SRR11662164,THA,2014,2014
SRR11662167,THA,2016,2016
SRR11662170,THA,2016,2016
SRR11662171,THA,2016,2016
SRR11662172,THA,2016,2016
SRR11662173,THA,2016,2016
SRR11662174,THA,2016,2016
SRR11662177,THA,2016,2016
SRR11662179,THA,2016,2016
SRR11662180,THA,2015,2015
SRR11662181,THA,2015,2015
SRR11662182,THA,2016,2016
SRR11662183,THA,2014,2014
SRR11662184,THA,2016,2016
SRR11662185,THA,2016,2016
SRR11662188,THA,2015,2015
SRR11662191,THA,2016,2016
SRR11662193,THA,2016,2016
SRR11662194,THA,2016,2016
SRR11662195,THA,2016,2016
SRR11662196,THA,2016,2016
SRR11662197,THA,2014,2014
SRR11662198,THA,2016,2016
SRR11662199,THA,2017,2017
SRR11662200,THA,2017,2017
SRR11662202,THA,2014,2014
SRR11662205,THA,2017,2017
SRR11662207,THA,2017,2017
SRR11662208,THA,2017,2017
SRR11662209,THA,2017,2017
SRR11662210,THA,2017,2017
SRR11662211,THA,2017,2017
SRR11662213,THA,2015,2015
SRR11662214,THA,2017,2017
SRR11662215,THA,2017,2017
SRR11662217,THA,2017,2017
SRR11662218,THA,2017,2017
SRR11662221,THA,2017,2017
SRR11662222,THA,2017,2017
SRR11662225,THA,2016,2016
SRR11662226,THA,2016,2016
SRR11662229,THA,2016,2016
SRR11662231,THA,2016,2016
SRR11662233,THA,2016,2016
SRR11662236,THA,2016,2016
SRR11662237,THA,2016,2016
SRR11662240,THA,2016,2016
SRR11662247,THA,2016,2016
SRR11662249,THA,2015,2015
SRR11662250,THA,2015,2015
SRR11662252,THA,2015,2015
SRR11662253,THA,2015,2015
SRR11662257,THA,2017,2017
SRR11662258,THA,2016,2016
SRR11662260,THA,2015,2015
SRR11662261,THA,2015,2015
SRR11662262,THA,2015,2015
SRR11662263,THA,2015,2015
SRR11662264,THA,2015,2015
SRR11662265,THA,2014,2014
SRR11662266,THA,2015,2015
SRR11662267,THA,2015,2015
SRR11662273,THA,2017,2017
SRR11662275,THA,2017,2017
SRR11662277,THA,2017,2017
SRR11662278,THA,2017,2017
SRR11662279,THA,2014,2014
SRR11662283,THA,2017,2017
SRR11662284,THA,2017,2017
SRR11662285,THA,2017,2017
SRR11662290,THA,2014,2014
SRR11662292,THA,2017,2017
SRR11662293,THA,2017,2017
SRR11662294,THA,2017,2017
SRR3724666,THA,2014-2016,2014
SRR3724789,THA,2014-2016,2014
SRR3724815,THA,2014-2016,2014
SRR3724981,THA,2014-2016,2014
SRR3725008,THA,2014-2016,2014
SRR3725010,THA,2014-2016,2014
SRR3725013,THA,2014-2016,2014
SRR3725356,THA,2014-2016,2014
SRR3725360,THA,2014-2016,2014
SRR3725655,THA,2014-2016,2014
SRR5535713,THA,2014-2016,2014
SRR5535719,THA,2014-2016,2014
SRR14636665,TLS,2016,2016
SRR14636666,TLS,2016,2016
SRR14636667,TLS,2016,2016
SRR14636669,TLS,2016,2016
SRR14636670,TLS,2016,2016
SRR14636671,TLS,2016,2016
SRR14636672,TLS,2016,2016
SRR14636673,TLS,2016,2016
SRR14636674,TLS,2016,2016
SRR14636675,TLS,2016,2016
SRR14636677,TLS,2016,2016
SRR14636679,TLS,2016,2016
SRR14636681,TLS,2016,2016
SRR14636682,TLS,2016,2016
SRR14636683,TLS,2016,2016
SRR14636668,TLS,2016,2016
SRR14636678,TLS,2016,2016
ERR3014592,TUN,2016,2016
ERR3014596,TUN,2015,2015
ERR3014602,TUN,2013,2013
ERR3014607,TUN,2015,2015
ERR3014614,TUN,2013,2013
ERR3014580,TUN,2014,2014
ERR3014585,TUN,2013,2013
ERR3014588,TUN,2016,2016
ERR3014593,TUN,2015,2015
ERR3014597,TUN,2012,2012
ERR3014598,TUN,2013,2013
ERR3014600,TUN,2014,2014
ERR3014603,TUN,2014,2014
ERR3014618,TUN,2012,2012
ERR3014624,TUN,2014,2014
ERR4383942,TUN,2001,2001
ERR4383944,TUN,2001,2001
ERR4383950,TUN,2001,2001
ERR4383954,TUN,2001,2001
ERR4383958,TUN,2001,2001
ERR4383960,TUN,2001,2001
ERR4383970,TUN,2001,2001
ERR4383945,TUN,2001,2001
ERR4383955,TUN,2001,2001
ERR4383956,TUN,2001,2001
ERR4383961,TUN,2001,2001
SRR3082139,TUN,2011,2011
SRR3082142,TUN,2011,2011
ERR038736,UGA,2004,2004
ERR038738,UGA,2004,2004
ERR038740,UGA,2004,2004
ERR038741,UGA,2005,2005
ERR038742,UGA,2005,2005
ERR038743,UGA,2005,2005
ERR038744,UGA,2004,2004
ERR038746,UGA,2005,2005
ERR038747,UGA,2006,2006
ERR038748,UGA,2005,2005
ERR038749,UGA,2005,2005
ERR038750,UGA,2005,2005
ERR038752,UGA,2006,2006
ERR038753,UGA,2006,2006
ERR038755,UGA,2006,2006
ERR040114,UGA,2003,2003
ERR040115,UGA,2003,2003
ERR040116,UGA,2003,2003
ERR040119,UGA,2003,2003
ERR040120,UGA,2003,2003
ERR040121,UGA,2004,2004
ERR040122,UGA,2003,2003
ERR040125,UGA,2004,2004
ERR040126,UGA,2003,2003
ERR040127,UGA,2004,2004
ERR040130,UGA,2004,2004
ERR040131,UGA,2003,2003
ERR040132,UGA,2004,2004
ERR040133,UGA,2004,2004
ERR040134,UGA,2004,2004
ERR040135,UGA,2004,2004
ERR040136,UGA,2004,2004
ERR040137,UGA,2004,2004
ERR040138,UGA,2004,2004
ERR040139,UGA,2005,2005
ERR040140,UGA,2004,2004
ERR040141,UGA,2004,2004
ERR040142,UGA,2003,2003
SRR6831708,UKR,2013-2014,2013
SRR6831709,UKR,2013-2014,2013
SRR6831712,UKR,2013-2014,2013
SRR6831713,UKR,2013-2014,2013
SRR6831714,UKR,2013-2014,2013
SRR6831715,UKR,2013-2014,2013
SRR6831716,UKR,2013-2014,2013
SRR6831720,UKR,2013-2014,2013
SRR6831722,UKR,2013-2014,2013
SRR6831723,UKR,2013-2014,2013
SRR6831724,UKR,2013-2014,2013
SRR6831726,UKR,2013-2014,2013
SRR6831727,UKR,2013-2014,2013
SRR6831731,UKR,2013-2014,2013
SRR6831732,UKR,2013-2014,2013
SRR6831733,UKR,2013-2014,2013
SRR6831736,UKR,2013-2014,2013
SRR6831739,UKR,2013-2014,2013
SRR6831740,UKR,2013-2014,2013
SRR6831741,UKR,2013-2014,2013
SRR6831743,UKR,2013-2014,2013
SRR6831744,UKR,2013-2014,2013
SRR6831746,UKR,2013-2014,2013
SRR6831747,UKR,2013-2014,2013
SRR6831748,UKR,2013-2014,2013
SRR6831750,UKR,2013-2014,2013
SRR6831753,UKR,2013-2014,2013
SRR6831754,UKR,2013-2014,2013
SRR6831755,UKR,2013-2014,2013
SRR6831757,UKR,2013-2014,2013
SRR6831758,UKR,2013-2014,2013
SRR6831761,UKR,2013-2014,2013
SRR6831764,UKR,2013-2014,2013
SRR6831765,UKR,2013-2014,2013
SRR6831768,UKR,2013-2014,2013
SRR6831771,UKR,2013-2014,2013
SRR6831772,UKR,2013-2014,2013
SRR6831775,UKR,2013-2014,2013
SRR6831777,UKR,2013-2014,2013
SRR6831780,UKR,2013-2014,2013
SRR6831782,UKR,2013-2014,2013
SRR6831783,UKR,2013-2014,2013
SRR6831788,UKR,2013-2014,2013
SRR6831795,UKR,2013-2014,2013
SRR6831797,UKR,2013-2014,2013
SRR6831799,UKR,2013-2014,2013
SRR6831800,UKR,2013-2014,2013
SRR6831801,UKR,2013-2014,2013
SRR6831802,UKR,2013-2014,2013
SRR6831803,UKR,2013-2014,2013
SRR6831805,UKR,2013-2014,2013
SRR6831807,UKR,2013-2014,2013
SRR6831808,UKR,2013-2014,2013
SRR6831812,UKR,2013-2014,2013
SRR6831813,UKR,2013-2014,2013
SRR6831814,UKR,2013-2014,2013
SRR6831819,UKR,2013-2014,2013
SRR6831821,UKR,2013-2014,2013
SRR6831822,UKR,2013-2014,2013
SRR6831823,UKR,2013-2014,2013
SRR6831825,UKR,2013-2014,2013
SRR6831826,UKR,2013-2014,2013
SRR6831827,UKR,2013-2014,2013
SRR6831828,UKR,2013-2014,2013
SRR6831830,UKR,2013-2014,2013
SRR6831833,UKR,2013-2014,2013
SRR6831834,UKR,2013-2014,2013
SRR6831836,UKR,2013-2014,2013
SRR6831837,UKR,2013-2014,2013
SRR6831839,UKR,2013-2014,2013
SRR6831840,UKR,2013-2014,2013
SRR6831841,UKR,2013-2014,2013
SRR6831842,UKR,2013-2014,2013
SRR6831843,UKR,2013-2014,2013
SRR6831844,UKR,2013-2014,2013
SRR6831845,UKR,2013-2014,2013
SRR6831847,UKR,2013-2014,2013
SRR6831848,UKR,2013-2014,2013
SRR6831850,UKR,2013-2014,2013
SRR6831851,UKR,2013-2014,2013
SRR6831853,UKR,2013-2014,2013
SRR6831863,UKR,2013-2014,2013
SRR6831865,UKR,2013-2014,2013
SRR6831866,UKR,2013-2014,2013
SRR6831868,UKR,2013-2014,2013
SRR6831869,UKR,2013-2014,2013
SRR6831871,UKR,2013-2014,2013
SRR6831873,UKR,2013-2014,2013
SRR6831875,UKR,2013-2014,2013
SRR6831876,UKR,2013-2014,2013
SRR6831879,UKR,2013-2014,2013
SRR6831881,UKR,2013-2014,2013
SRR6831882,UKR,2013-2014,2013
